ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,WardLat,WardLon,Feature,FeatureValue,SHAPValue
1,LightGBM,Ward,val,709401.7094017095,714188.0738801901,-4786.364478480653,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,Q_3,0.0,71.01551705749958
1,LightGBM,Ward,val,709401.7094017095,714188.0738801901,-4786.364478480653,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,Q_4,0.0,31.770385074151907
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_lag1,203030.30303030304,-107095.53626319327
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_lag4,170370.37037037036,-24696.060346308423
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_growth_qoq,11.700426439232414,20593.55728817727
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_growth_yoy,33.113354037267094,12242.924714492156
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_ma4q,207454.00432900432,-221064.71623795715
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_std4q,12966.733128845535,-2232.3800589465545
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,TransactionCount,122.0,-579.045878882955
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,AvgBuildingAge,13.662790697674419,-313.54424061492
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,AvgArea,384.45081967213116,-267.79787530746205
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,ActiveMeshes,14.0,313.03545929632367
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,TimeTrend,62.0,-667.2509152990862
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Ward_encoded,14.0,13.073526430900376
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_2,1.0,-152.79732146049395
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_3,0.0,32.681741196175565
2,LightGBM,Ward,val,226785.7142857143,256120.9492138085,-29335.2349280942,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_4,0.0,130.49548095543847
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_lag1,775000.0,55714.27408986801
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_lag4,758571.4285714286,9580.635009155807
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_growth_qoq,0.5093378607809784,835.3661684490959
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_growth_yoy,2.686093765487141,-1440.6426136576029
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_ma4q,780592.105263158,139385.91244782618
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_std4q,13647.68235307342,-664.9170600054503
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,TransactionCount,559.0,659.6323833333028
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,AvgBuildingAge,18.76043956043956,-714.100849912969
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,AvgArea,100.08944543828265,1038.2062593614885
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,ActiveMeshes,29.0,-25.616783128671006
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,TimeTrend,58.0,-24.27457118276585
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,Ward_encoded,18.0,-151.1166410622528
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,Q_2,0.0,-48.97005664016054
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,Q_3,0.0,48.46978117631802
3,LightGBM,Ward,val,778947.3684210526,784130.0701255045,-5182.701704451931,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,Q_4,0.0,72.90242069366307
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_lag1,174111.11111111112,-111148.41633926582
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_lag4,193928.57142857142,-23307.425055943386
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_growth_qoq,14.869176770899806,25600.96752246926
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_growth_yoy,3.130755064456725,165.2214893327642
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_ma4q,185472.22222222225,-272397.28680741566
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_std4q,13759.658037190342,-495.1990658893365
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,TransactionCount,102.0,-1643.6030216261456
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,AvgBuildingAge,17.65753424657534,-114.50785386661443
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,AvgArea,595.9411764705883,-2996.6360705752986
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,ActiveMeshes,9.0,-403.6040831822997
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,TimeTrend,61.0,-2140.6892264421776
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,Ward_encoded,27.0,-1496.1157148801
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,Q_2,1.0,89.5643833658232
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,Q_3,0.0,28.70213176659738
4,LightGBM,Ward,val,200000.0,189739.65070252743,10260.349297472567,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,Q_4,0.0,134.36827344999813
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_lag1,213809.52380952382,-93581.5605371334
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_lag4,212916.6666666667,226.4348568990001
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_growth_qoq,-20.316753278891365,-35750.603592466985
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_growth_yoy,-19.982604914111768,-12129.76033960564
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_ma4q,179043.48544973542,-263147.1390242423
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_std4q,23275.29100559538,-241.6254560712308
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,TransactionCount,104.0,617.2237896405488
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,AvgBuildingAge,15.542857142857143,-156.1625475651864
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,AvgArea,431.27884615384613,559.8475203703485
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,ActiveMeshes,13.0,273.2054461258197
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,TimeTrend,58.0,-257.5663674027788
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Ward_encoded,14.0,160.00419767631172
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_2,1.0,114.20454559237709
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_3,0.0,131.25195024626967
5,LightGBM,Ward,val,170370.37037037036,176811.27624794602,-6440.905877575657,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_4,0.0,129.2116646518044
6,LightGBM,Ward,val,94285.71428571429,94769.37097114298,-483.6566854286939,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,MedianPriceSqM_lag1,114642.85714285714,-112214.92058056786
6,LightGBM,Ward,val,94285.71428571429,94769.37097114298,-483.6566854286939,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,MedianPriceSqM_lag4,140067.34006734006,-26873.658514493676
6,LightGBM,Ward,val,94285.71428571429,94769.37097114298,-483.6566854286939,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,MedianPriceSqM_growth_qoq,-17.757009345794394,-27062.45824792033
